instant,valeur,rupture_simulee
1151,12.788094765333055,1
1152,13.032164196527592,1
1153,13.255053615357658,1
1154,13.769451777118075,1
1155,13.962988071454708,1
1156,14.165964906824552,1
1157,14.529731645492964,1
1158,13.998973259975495,1
1159,14.123522874422456,1
1160,14.042444437738165,1
1161,13.9739368878011,1
1162,13.735808774535077,1
1163,13.249458460158133,1
1164,13.006672799506378,1
1165,12.70445217986031,1
1166,12.904477204064834,1
1167,12.552910851837488,1
1168,12.030502492663198,1
1169,11.924231314237176,1
1170,11.77861102683923,1
1171,11.725712220975248,1
1172,12.141018040648472,1
1173,12.23229759652956,1
1174,12.655380382816135,1
1175,12.758547886299617,1
1176,13.237703831253492,1
1177,13.7277153006392,1
1178,14.090823477102143,1
1179,14.384645399795128,1
1180,14.347376583766684,1
1181,14.820271076561292,1
1182,14.632976619092249,1
1183,14.8201598794079,1
1184,14.610139293191418,1
1185,14.2148923154629,1
1186,14.120706754059384,1
1187,13.925226129670733,1
1188,13.641498302718198,1
1189,13.207294508059329,1
1190,13.159766833590185,1
1191,12.826700630711622,1
1192,12.444996880845723,1
1193,12.48034277187415,1
1194,12.62746494352172,1
1195,12.68928408045292,1
1196,12.354036088065202,1
1197,12.618623930258513,1
1198,13.261958566741992,1
1199,13.20598177299925,1
